         2.295394659084896e+00          3.478089027861795e-01
         2.301749570995682e+00          3.471944180891717e-01
         2.310055935711933e+00          3.430870635802795e-01
         2.294624687390618e+00          3.499401768760643e-01
         2.323547448620101e+00          3.425036178905834e-01
         2.320273873808902e+00          3.448921774310738e-01
         2.320532530955433e+00          3.440105792470832e-01
         2.295402940763082e+00          3.434385169690737e-01
         2.306875208851044e+00          3.443944481958746e-01
         2.316153660227182e+00          3.416568586721552e-01
         2.297229018797506e+00          3.436267633043064e-01
         2.293714423360713e+00          3.454698126123109e-01
         2.320633618176683e+00          3.428848945794191e-01
         2.323474000555591e+00          3.398185436625179e-01
         2.282355245264508e+00          3.473213776245357e-01
         2.322462133904144e+00          3.381464879734819e-01
         2.311088456361463e+00          3.445627819010885e-01
         2.286335141462329e+00          3.453122566654688e-01
         2.295526268506263e+00          3.450953473755081e-01
         2.299063816886410e+00          3.455721395196049e-01
         2.285950328805611e+00          3.467121354114696e-01
         2.307442651054099e+00          3.434566602024988e-01
         2.327817212954634e+00          3.446152886318489e-01
         2.328967922775317e+00          3.425000237381751e-01
         2.319787472089971e+00          3.401608713699784e-01
         2.303676266761296e+00          3.436225891495263e-01
         2.319725502304604e+00          3.400658274777518e-01
         2.289151769300200e+00          3.518266971508616e-01
         2.333411173669229e+00          3.377649143028423e-01
         2.301393684020370e+00          3.434118608395350e-01
         2.307322629582700e+00          3.438946162202624e-01
         2.316330643233882e+00          3.409749264345422e-01
         2.304815884284468e+00          3.418814853724308e-01
         2.329591975223877e+00          3.398371948053940e-01
         2.316014174926130e+00          3.440337082638549e-01
         2.311032637020900e+00          3.437593438411242e-01
         2.293058401998364e+00          3.443667768906910e-01
         2.309882023937245e+00          3.420867113973490e-01
         2.303652915562008e+00          3.454429290437531e-01
         2.312532705645253e+00          3.436731415582683e-01
         2.295880935036286e+00          3.428539128846455e-01
         2.274914825770147e+00          3.471356089325942e-01
         2.311353596830177e+00          3.451725087314728e-01
         2.303951135935344e+00          3.456197909184382e-01
         2.329944146666827e+00          3.394002732207553e-01
         2.283328414974432e+00          3.450841149975152e-01
         2.322542881534948e+00          3.406043684937919e-01
         2.304473628191051e+00          3.424367791619756e-01
         2.297726988766684e+00          3.436383908650502e-01
         2.290814312726587e+00          3.488201849679682e-01
         2.304593851953867e+00          3.445664515761308e-01
         2.316586177666786e+00          3.445295344830661e-01
         2.331135850201600e+00          3.404243052264183e-01
         2.303974986416916e+00          3.435519201025197e-01
         2.297647377949203e+00          3.448945970850982e-01
         2.297403600114735e+00          3.456492955282485e-01
         2.314023869873881e+00          3.437692360435483e-01
         2.329520306360205e+00          3.424597459438652e-01
         2.324682247781806e+00          3.419356362672737e-01
         2.304116011785944e+00          3.452134402335096e-01
         2.314505052180535e+00          3.429350116538744e-01
         2.301804385918767e+00          3.450268597275780e-01
         2.323208692010742e+00          3.415913516032660e-01
         2.328641333510852e+00          3.423654987678121e-01
         2.297613390477365e+00          3.467969750736361e-01
         2.285686805161123e+00          3.471453524819069e-01
         2.316922418451046e+00          3.410230939487313e-01
         2.294047108548788e+00          3.446612207985580e-01
         2.285493272130053e+00          3.482663416324333e-01
         2.311768419569685e+00          3.422841633982342e-01
         2.314486657456722e+00          3.435261737937392e-01
         2.305564209688555e+00          3.446570567350877e-01
         2.304039562510334e+00          3.441437800878203e-01
         2.310208855373868e+00          3.446376008200810e-01
         2.316581511081780e+00          3.440890701552536e-01
         2.312649576866762e+00          3.437837753647875e-01
         2.302789634437489e+00          3.426242649068511e-01
         2.294551028058187e+00          3.447901650887970e-01
         2.328283712530396e+00          3.409787483890038e-01
         2.311728580333052e+00          3.445100251885482e-01
         2.310545167316016e+00          3.411058087980502e-01
         2.308916725164466e+00          3.421515017809847e-01
         2.306095849510889e+00          3.438396132765908e-01
         2.302042550258161e+00          3.471646365951438e-01
         2.335112755736059e+00          3.388158070285683e-01
         2.314374791285085e+00          3.407329097265676e-01
         2.325699826986425e+00          3.393091831799695e-01
         2.299883509094549e+00          3.435847312852125e-01
         2.309614657040274e+00          3.437744529165723e-01
         2.290646826271669e+00          3.458081953940653e-01
         2.339929211425413e+00          3.394644261742500e-01
         2.319217279107214e+00          3.408661048656706e-01
         2.291730953515871e+00          3.469229546404231e-01
         2.345694498378467e+00          3.375681020341276e-01
         2.317477917436232e+00          3.432956574729131e-01
         2.288660187771627e+00          3.460789317849813e-01
         2.313053940011470e+00          3.436545020534550e-01
         2.329826161866736e+00          3.409135320539284e-01
         2.317554654480220e+00          3.408829356413552e-01
         2.301811807233200e+00          3.410332417896432e-01
         2.297742044771196e+00          3.462703755678067e-01
         2.331855283528874e+00          3.394134614045044e-01
         2.312554447226521e+00          3.443623717412995e-01
         2.314737334610637e+00          3.413199816905843e-01
         2.343164347503239e+00          3.384961674879270e-01
         2.344741073582985e+00          3.403952556982644e-01
         2.306171300286022e+00          3.405649938853683e-01
         2.310956979754718e+00          3.439080019833251e-01
         2.281274479660012e+00          3.499911156103365e-01
         2.311154026797805e+00          3.432194636975324e-01
         2.300996264885742e+00          3.458632757562624e-01
         2.331479712476984e+00          3.417332162744505e-01
         2.296383404430963e+00          3.469127728418948e-01
         2.295826178547322e+00          3.456617110935909e-01
         2.318459094386072e+00          3.405399014513145e-01
         2.331421307959821e+00          3.401076755246394e-01
         2.298474872734032e+00          3.449898440780399e-01
         2.312932631122992e+00          3.422248468976753e-01
         2.314792019276334e+00          3.404274293905998e-01
         2.320497232485804e+00          3.421290575602782e-01
         2.321922541986938e+00          3.430120976321126e-01
         2.321209524857729e+00          3.408989485684706e-01
         2.325716960726361e+00          3.428700473347865e-01
         2.298321616688792e+00          3.465133964064014e-01
         2.296784654087647e+00          3.449068977828431e-01
         2.321632832241463e+00          3.416456723735088e-01
         2.316763773090412e+00          3.431818213628398e-01
         2.315937924206703e+00          3.408758619470755e-01
         2.326462157065981e+00          3.397747974812411e-01
         2.313832738543093e+00          3.423955687317287e-01
         2.337753125675896e+00          3.384252360395391e-01
         2.310778612202001e+00          3.419060808475923e-01
         2.279155567674929e+00          3.501519110923466e-01
         2.308799653942768e+00          3.415978696707458e-01
         2.316777650008471e+00          3.438466745876238e-01
         2.317289934995872e+00          3.393559530382044e-01
         2.318006741736343e+00          3.418225157680681e-01
         2.284782984581321e+00          3.472207637582914e-01
         2.317603380367106e+00          3.429446908257661e-01
         2.303664598207176e+00          3.450050675437214e-01
         2.307994794503759e+00          3.437147628793003e-01
         2.307334385420235e+00          3.459746434882687e-01
         2.312187141872210e+00          3.446217491220550e-01
         2.290831063140517e+00          3.442002207650500e-01
         2.283176647111518e+00          3.477124656076933e-01
         2.327204233599102e+00          3.390832312689736e-01
         2.308126223783046e+00          3.432190929624224e-01
         2.317940770573040e+00          3.423328251604726e-01
         2.312905471563290e+00          3.418173883981606e-01
         2.291149193569087e+00          3.467751285954204e-01
         2.314322417834267e+00          3.445787846373137e-01
         2.300395056489161e+00          3.477232532361171e-01
         2.308293382417871e+00          3.441878819461123e-01
         2.297823422158625e+00          3.438541325656526e-01
         2.326487581757692e+00          3.408823271066735e-01
         2.287794447329842e+00          3.487648907642024e-01
         2.325659375923774e+00          3.395518127425535e-01
         2.330032212992964e+00          3.422776790460320e-01
         2.316894811985380e+00          3.431294428441514e-01
         2.305338012572995e+00          3.452427736749052e-01
         2.332834724106755e+00          3.414855511657872e-01
         2.271610556563461e+00          3.499356686007987e-01
         2.342860815441882e+00          3.377609743655166e-01
         2.310001175425973e+00          3.455123001285068e-01
         2.310178800652070e+00          3.431759542755587e-01
         2.331241252372796e+00          3.394998616103285e-01
         2.303757575324559e+00          3.455668956920268e-01
         2.317859009286364e+00          3.414709688497312e-01
         2.322309407868381e+00          3.436635758123264e-01
         2.304099811935289e+00          3.459934858883688e-01
         2.304263284723729e+00          3.461034788076472e-01
         2.315372075685051e+00          3.430341150695927e-01
         2.313988552152356e+00          3.418893601700687e-01
         2.311175636651193e+00          3.433637461612623e-01
         2.312790668587211e+00          3.434780537516305e-01
         2.333328737493616e+00          3.384486726241799e-01
         2.313603653681251e+00          3.443401084927296e-01
         2.327433493279914e+00          3.411911028914003e-01
         2.321012281706100e+00          3.411969801338138e-01
         2.322459321352881e+00          3.410929112696471e-01
         2.317221893792166e+00          3.406500955183959e-01
         2.303209195934010e+00          3.441222037886748e-01
         2.324069131735779e+00          3.406707628117794e-01
         2.329796876793723e+00          3.387366481547259e-01
         2.298475429667810e+00          3.436524415380272e-01
         2.290134301177353e+00          3.466461024643642e-01
         2.312121525613287e+00          3.472845952466825e-01
         2.301184452619286e+00          3.425437784645632e-01
         2.317943591270391e+00          3.446351046544530e-01
         2.304469625807902e+00          3.431733621316138e-01
         2.334320813991904e+00          3.408665184633132e-01
         2.326070283407272e+00          3.417591568292512e-01
         2.322270410669125e+00          3.432190990802395e-01
         2.325214636028917e+00          3.417661143782153e-01
         2.294564235994797e+00          3.438374979502374e-01
         2.306512683578464e+00          3.419219397071805e-01
         2.299420848843565e+00          3.448671991847289e-01
         2.312601065594159e+00          3.431366617104846e-01
         2.323164761743642e+00          3.412914842306654e-01
         2.301770023238345e+00          3.452797333019554e-01
         2.328540183108249e+00          3.393568726649334e-01
         2.317830852512500e+00          3.399279394213988e-01
         2.337105737479798e+00          3.383987147569983e-01
         2.321892550541500e+00          3.428028824231548e-01
         2.314266831917469e+00          3.422111197789424e-01
         2.316150110223204e+00          3.433363764648187e-01
         2.301965431137936e+00          3.456560690746702e-01
         2.319915543610247e+00          3.403656827371924e-01
         2.301779011827751e+00          3.437322856904436e-01
         2.317216432446367e+00          3.416170326362487e-01
         2.309610077482419e+00          3.453153055780113e-01
         2.301254364160087e+00          3.433271629656834e-01
         2.314877414087587e+00          3.423144823089818e-01
         2.304395324831930e+00          3.456361942379725e-01
         2.293253781512989e+00          3.456830863893896e-01
         2.306968050805729e+00          3.435642761317714e-01
         2.300306704466131e+00          3.455300266115868e-01
         2.310328563300777e+00          3.425612267341462e-01
         2.289831785121793e+00          3.444847756785162e-01
         2.319720531601845e+00          3.435618126574003e-01
         2.309591260950830e+00          3.418903907492538e-01
         2.284566510977248e+00          3.480903540075143e-01
         2.301039215426316e+00          3.461882505489996e-01
         2.282979067587428e+00          3.465440514266898e-01
         2.292747940943271e+00          3.441262184074245e-01
         2.325700319038327e+00          3.395185183266832e-01
         2.296212017427598e+00          3.449726353033093e-01
         2.289257645428771e+00          3.469601362662655e-01
         2.252642885987128e+00          3.539351953353953e-01
         2.307630381565128e+00          3.432413781205380e-01
         2.281880655779253e+00          3.479881856893023e-01
         2.298565553950856e+00          3.445691688458270e-01
         2.298182937509841e+00          3.456307204003154e-01
         2.316743227568824e+00          3.407499533787794e-01
         2.295536907174495e+00          3.463504334112514e-01
         2.318004923865403e+00          3.407365360630892e-01
         2.297557390429451e+00          3.440634291116613e-01
         2.304521175006745e+00          3.447364992369249e-01
         2.311975858686356e+00          3.434608765680692e-01
         2.344659591864059e+00          3.349946359803750e-01
         2.290748895743470e+00          3.478980953328922e-01
         2.311749623873079e+00          3.410200688432110e-01
         2.289788908819126e+00          3.433749280895800e-01
         2.314118184579817e+00          3.409792978398065e-01
         2.297440942009686e+00          3.457780534179360e-01
         2.316237202520065e+00          3.434954200646692e-01
         2.306426846460968e+00          3.444358896399957e-01
         2.316104718570818e+00          3.416185123569795e-01
         2.299695560548371e+00          3.447118059115970e-01
         2.321685888111107e+00          3.404956373264075e-01
         2.327765111438437e+00          3.387950093980623e-01
         2.319545464925990e+00          3.427227018135108e-01
         2.294831129879907e+00          3.455307276374068e-01
         2.308938691693683e+00          3.427709969548520e-01
         2.329729598970183e+00          3.407478630959602e-01
         2.312222003579575e+00          3.412461346062766e-01
         2.315668872845430e+00          3.431088831370357e-01
         2.342508257454988e+00          3.399781426204613e-01
         2.292558389225072e+00          3.456470879474191e-01
         2.314948003013326e+00          3.420089436308592e-01
         2.322792766698770e+00          3.426174639552812e-01
         2.334555247818522e+00          3.409895067548023e-01
         2.303888583570320e+00          3.474962923152322e-01
         2.323795209954326e+00          3.462884905856269e-01
         2.312584223441437e+00          3.441904687717192e-01
         2.333451219648506e+00          3.396653332305039e-01
         2.307286441000806e+00          3.437080438918765e-01
         2.290261417735206e+00          3.467295903496052e-01
         2.310726433791070e+00          3.444077288276540e-01
         2.306178003184258e+00          3.423920386430609e-01
         2.308822880296968e+00          3.419288164730063e-01
         2.312261703148187e+00          3.423222066843252e-01
         2.304893719108216e+00          3.435066380094532e-01
         2.317489715118302e+00          3.413441426675260e-01
         2.306375029773492e+00          3.436047399015214e-01
         2.312189316439194e+00          3.410237174871821e-01
         2.307847480194729e+00          3.450672352501689e-01
         2.287221625617337e+00          3.450901820097839e-01
         2.340225857112725e+00          3.400494801762297e-01
         2.309539863181001e+00          3.410092731451113e-01
         2.323748104885791e+00          3.424529309414772e-01
         2.302439767383079e+00          3.455710022044806e-01
         2.317112910224650e+00          3.413998527083931e-01
         2.328309203603579e+00          3.383859520305018e-01
         2.292782220783133e+00          3.462341140965691e-01
         2.331644368693431e+00          3.416742797314688e-01
         2.304593551847153e+00          3.442198925576030e-01
         2.311632578372853e+00          3.437816662143181e-01
         2.316508375770575e+00          3.442987704522558e-01
         2.290199876973372e+00          3.456170592985962e-01
         2.293875212895087e+00          3.454670412344597e-01
         2.287753576702902e+00          3.465468016917735e-01
         2.325863807223147e+00          3.428765272860132e-01
         2.298618386170108e+00          3.455132339889517e-01
         2.307017450031808e+00          3.427458810356341e-01
         2.335752047048399e+00          3.370622040372412e-01
         2.329218117956006e+00          3.379782235012686e-01
         2.308582689007436e+00          3.425369381620321e-01
         2.326482645279211e+00          3.400196380212726e-01
         2.272783171995860e+00          3.484178730027301e-01
         2.290129724497016e+00          3.477232263428212e-01
         2.302419743178160e+00          3.462301596583961e-01
         2.298299247493426e+00          3.463400496323187e-01
         2.293324859542774e+00          3.448741785184504e-01
         2.303679020382907e+00          3.445050219915014e-01
         2.322423533148607e+00          3.414446754313755e-01
         2.318350904481054e+00          3.404547893993337e-01
         2.311739510519155e+00          3.416729438287326e-01
         2.306692086419848e+00          3.428447821522002e-01
         2.309667550202920e+00          3.438935926116340e-01
         2.289101246007629e+00          3.482923240750898e-01
         2.304767519573263e+00          3.435616155067674e-01
         2.312032021557496e+00          3.422167967749743e-01
         2.288785623757093e+00          3.467104650668087e-01
         2.280161075376182e+00          3.459143359766477e-01
         2.306603789989991e+00          3.406493985457518e-01
         2.324397710429466e+00          3.408675092687271e-01
         2.322751903857833e+00          3.408094699253750e-01
         2.313044547592142e+00          3.410023217483207e-01
         2.266967447880575e+00          3.490442716549181e-01
         2.311444817377777e+00          3.424710592239905e-01
         2.325410283993349e+00          3.427403285366551e-01
         2.302909680274735e+00          3.432262729234168e-01
         2.294833443396211e+00          3.445258612893570e-01
         2.295271954913869e+00          3.460070503349023e-01
         2.305558739834645e+00          3.438372258888719e-01
         2.308710419175264e+00          3.431550260323976e-01
         2.319984669869942e+00          3.415750193366693e-01
         2.319581023853748e+00          3.422410981422963e-01
         2.290973861576280e+00          3.449609101697249e-01
         2.324756166276328e+00          3.415795580525587e-01
         2.293656950213884e+00          3.455952553409376e-01
         2.341620898546880e+00          3.392249067678326e-01
         2.319131700942573e+00          3.416703498005316e-01
         2.295082322027477e+00          3.456874873877253e-01
         2.292527073939493e+00          3.441670127073349e-01
         2.308356691743288e+00          3.419689069183744e-01
         2.309465407744301e+00          3.445492453168114e-01
         2.289061585888662e+00          3.457041196086540e-01
         2.328009744245713e+00          3.416335286160911e-01
         2.304604562643321e+00          3.444269432466261e-01
         2.297215565301991e+00          3.451992420619393e-01
         2.300540604304400e+00          3.455377364284122e-01
         2.295372095826837e+00          3.458353438328365e-01
         2.330581972861305e+00          3.372750221598750e-01
         2.324111882947923e+00          3.422434918219923e-01
         2.284613615128843e+00          3.487247459842431e-01
         2.293338601362526e+00          3.447844764019126e-01
         2.301085539950462e+00          3.465357968862142e-01
         2.312581380549666e+00          3.392362304778251e-01
         2.299209633233805e+00          3.438957131349007e-01
         2.315595708580764e+00          3.398403415263780e-01
         2.300817351217071e+00          3.438524554367774e-01
         2.306877604581802e+00          3.426591019964595e-01
         2.266934147553101e+00          3.480078208221875e-01
         2.309391835603790e+00          3.421068033606594e-01
         2.318830722452280e+00          3.432463708328011e-01
         2.306692843981280e+00          3.421526235869323e-01
         2.299983744077908e+00          3.417188827221344e-01
         2.318961055073274e+00          3.421553746601873e-01
         2.300286913272066e+00          3.412389172431288e-01
         2.334835603978215e+00          3.400061464518093e-01
         2.303852235645130e+00          3.428086205766370e-01
         2.325288077449395e+00          3.392787778152995e-01
         2.303764095745504e+00          3.444130351569198e-01
         2.286591554945729e+00          3.471921700719318e-01
         2.294569801065690e+00          3.467575266127167e-01
         2.307037771568653e+00          3.455892673321076e-01
         2.324415337793231e+00          3.406610720972433e-01
         2.311298462979016e+00          3.427889844852340e-01
         2.338096355080024e+00          3.415285607039097e-01
         2.325677761968407e+00          3.413563788804878e-01
         2.324996834079183e+00          3.395259806959690e-01
         2.304449987636948e+00          3.436752158827016e-01
         2.273107770250959e+00          3.479479651278471e-01
         2.281971108775989e+00          3.478247241010496e-01
         2.341669613414969e+00          3.390400746316332e-01
         2.279731647885718e+00          3.487261446288482e-01
         2.295555814550540e+00          3.447498964675915e-01
         2.302460250699235e+00          3.459727272923537e-01
         2.324684962930503e+00          3.413136218013918e-01
         2.309499880381618e+00          3.427380320428101e-01
         2.321714283163943e+00          3.411695459790244e-01
         2.310469184668034e+00          3.421855453516499e-01
         2.326056520694511e+00          3.425462580323883e-01
         2.322031892231838e+00          3.422081681877179e-01
         2.320985251989642e+00          3.425966925869278e-01
         2.307003950561210e+00          3.446012477132840e-01
         2.306727453280769e+00          3.430627950430226e-01
         2.320530154571482e+00          3.436028140658435e-01
         2.303205356325758e+00          3.446809442236224e-01
         2.292675925441187e+00          3.454329869708733e-01
         2.300851452373786e+00          3.469465875576387e-01
         2.309173687359047e+00          3.440369831028621e-01
         2.310859108310160e+00          3.434714954262526e-01
         2.313582596791165e+00          3.415348247831814e-01
         2.307393016957659e+00          3.441030891113733e-01
         2.292878537608408e+00          3.439765442876116e-01
         2.319080970345095e+00          3.419416525016628e-01
         2.313926486264169e+00          3.429362606646389e-01
         2.307586671265733e+00          3.446390666973851e-01
         2.297257641251131e+00          3.455009610774048e-01
         2.313856691494558e+00          3.443402597301766e-01
         2.286498572146982e+00          3.473816872058005e-01
         2.317290425175882e+00          3.422838821317132e-01
         2.312053844282985e+00          3.437357756347761e-01
         2.294370948403283e+00          3.440493918888294e-01
         2.300910247526314e+00          3.429899254028794e-01
         2.321038170702114e+00          3.419166531247100e-01
         2.287945973181606e+00          3.475914243742393e-01
         2.314839249318534e+00          3.424898625247537e-01
         2.320941269141488e+00          3.431427242428065e-01
         2.333424660615245e+00          3.402805889596596e-01
         2.315228381433545e+00          3.431837058646185e-01
         2.317613121239454e+00          3.455917057087922e-01
         2.296374797846865e+00          3.462900749461332e-01
         2.294448409456338e+00          3.448438962274283e-01
         2.282654463588237e+00          3.465348720505924e-01
         2.328475281246930e+00          3.406839255665912e-01
         2.311115642974342e+00          3.421791039555738e-01
         2.281692808770806e+00          3.503719014744834e-01
         2.308234653015266e+00          3.432015419812380e-01
         2.317211763260815e+00          3.396378585463737e-01
         2.290712238655384e+00          3.451898055151109e-01
         2.345995833598514e+00          3.362221220570786e-01
         2.305369971752224e+00          3.449489506728261e-01
         2.334762548634628e+00          3.410378009490576e-01
         2.293132386553423e+00          3.429932178869853e-01
         2.325249269221314e+00          3.414812488150447e-01
         2.313378807313345e+00          3.421142246182799e-01
         2.308061873349478e+00          3.457031506207164e-01
         2.310415115985432e+00          3.431321231516419e-01
         2.303118571639099e+00          3.451275926365429e-01
         2.316294907543115e+00          3.423444271951419e-01
         2.316599775452555e+00          3.429173309454235e-01
         2.312241780791388e+00          3.469936472012640e-01
         2.313641610108967e+00          3.430757196943521e-01
         2.303394193426996e+00          3.422651405491403e-01
         2.327899483414897e+00          3.399967441449712e-01
         2.307514846160649e+00          3.449532288187132e-01
         2.310875679529238e+00          3.446711056894485e-01
         2.324643422348152e+00          3.402662682264317e-01
         2.332166085721459e+00          3.379762063370436e-01
         2.307750680076901e+00          3.460708357277033e-01
         2.304063854718977e+00          3.432406494439708e-01
         2.313001617881300e+00          3.423733623455165e-01
         2.279608850898182e+00          3.489761124486969e-01
         2.304547471934582e+00          3.442339240158931e-01
         2.308024263309443e+00          3.426970296226085e-01
         2.302481263586322e+00          3.450642646585148e-01
         2.292410592718924e+00          3.458241548662447e-01
         2.313837845025756e+00          3.416726781973860e-01
         2.315059572956618e+00          3.441180970062753e-01
         2.294710856784262e+00          3.469862593258674e-01
         2.299877792860666e+00          3.439184484295767e-01
         2.300595607781551e+00          3.459680854937614e-01
         2.300901337913040e+00          3.431748018821045e-01
         2.304217349614302e+00          3.456738689937278e-01
         2.294843476512144e+00          3.455050163159726e-01
         2.303220470025685e+00          3.442501174782964e-01
         2.304416248601483e+00          3.441041523428622e-01
         2.305669585968538e+00          3.451483940562634e-01
         2.306826480109618e+00          3.429200337146825e-01
         2.329762886050832e+00          3.396959422297198e-01
         2.328314975099939e+00          3.430958597989365e-01
         2.319275720567681e+00          3.405375433015367e-01
         2.305702702077301e+00          3.449526414229571e-01
         2.298951591872743e+00          3.466855526159572e-01
         2.296000666204550e+00          3.428017191708575e-01
         2.299599732225988e+00          3.456277220285968e-01
         2.310613664954632e+00          3.433019808088985e-01
         2.300510424304689e+00          3.438735922068515e-01
         2.326220053494899e+00          3.425494455397505e-01
         2.312254852637006e+00          3.430021158183353e-01
         2.296721930222781e+00          3.487246283109534e-01
         2.299751195075493e+00          3.444198738921562e-01
         2.310434917205087e+00          3.435746585135210e-01
         2.303219140317252e+00          3.420517770709168e-01
         2.298257195977766e+00          3.434414626651326e-01
         2.318413067745464e+00          3.405259638519684e-01
         2.319550732699524e+00          3.420863068131522e-01
         2.300424429147230e+00          3.449281793779977e-01
         2.298254954303272e+00          3.454048011019241e-01
         2.310620736114422e+00          3.425511273124987e-01
         2.319385716814083e+00          3.411210630415991e-01
         2.299519786516357e+00          3.470677045283691e-01
         2.313150597712904e+00          3.421569555693065e-01
         2.300518560379008e+00          3.448366023859086e-01
         2.297926449258220e+00          3.456034773638668e-01
         2.321231299350634e+00          3.402244946625675e-01
         2.303619185197999e+00          3.472187322726952e-01
         2.284345703517690e+00          3.446981241645862e-01
         2.304590188235513e+00          3.443127890670842e-01
         2.330923785281068e+00          3.394283364853249e-01
         2.322224617016413e+00          3.403230786106952e-01
         2.302026795511236e+00          3.459220002672396e-01
         2.313251628836413e+00          3.426320452639909e-01
         2.320463993936836e+00          3.396588781562188e-01
         2.283975149869750e+00          3.479078499789751e-01
         2.305397143918803e+00          3.424068571999112e-01
         2.338182908659482e+00          3.393798922963275e-01
         2.305091951822416e+00          3.449550819077448e-01
         2.291516147650864e+00          3.471348380369251e-01
         2.308533065456903e+00          3.448460498943371e-01
         2.304057192737353e+00          3.460089449323139e-01
         2.308322940516480e+00          3.436480145156927e-01
         2.309311620713026e+00          3.411074226251924e-01
         2.292721682519170e+00          3.479632184006532e-01
         2.327141106393960e+00          3.419803651382571e-01
         2.304172134403049e+00          3.435561726711391e-01
         2.324137500302766e+00          3.389256046969074e-01
         2.280735572223253e+00          3.468823850309470e-01
         2.332155571386727e+00          3.411393070312440e-01
         2.306022529029086e+00          3.422455724893540e-01
         2.324936878906525e+00          3.411752914196337e-01
         2.310003106198762e+00          3.428926772650921e-01
         2.322469782322585e+00          3.420184842330990e-01
         2.324542860963720e+00          3.427725778449146e-01
         2.304179413816632e+00          3.452137259783513e-01
         2.300363831219008e+00          3.450081166219160e-01
         2.330124605974637e+00          3.404742459330098e-01
         2.311763272037511e+00          3.405685743108294e-01
         2.312003656867151e+00          3.396657074623363e-01
         2.301178226339183e+00          3.449476203472570e-01
         2.316043959090293e+00          3.415957475281056e-01
         2.316945693607900e+00          3.391940424554338e-01
         2.309043117235674e+00          3.433525584163277e-01
         2.307036476275458e+00          3.424647831868953e-01
         2.307149661432283e+00          3.435198484530144e-01
         2.304592228364473e+00          3.438522260029629e-01
         2.292820725691370e+00          3.458144737379256e-01
         2.296136717067203e+00          3.446414486017221e-01
         2.311067896793767e+00          3.436973200106944e-01
         2.287442363828856e+00          3.474573114383092e-01
         2.328057713599639e+00          3.397559508700507e-01
         2.298400700671692e+00          3.451393206066740e-01
         2.308064524263475e+00          3.450744185573221e-01
         2.305101954159075e+00          3.447980137082340e-01
         2.321497287068651e+00          3.416329166030153e-01
         2.339531502975848e+00          3.405000527144986e-01
         2.294230372485318e+00          3.460829539316905e-01
         2.328843100894971e+00          3.408424262174508e-01
         2.311185798908735e+00          3.428502974423057e-01
         2.304559938364556e+00          3.466206004456875e-01
         2.291401382556047e+00          3.470179555092551e-01
         2.303818378947136e+00          3.439671782175418e-01
         2.304540371176449e+00          3.452306454176640e-01
         2.313783889767754e+00          3.450985603397274e-01
         2.327790457542209e+00          3.416556745323062e-01
         2.286219883059395e+00          3.466905941565714e-01
         2.293986919888163e+00          3.455153534174998e-01
         2.312406941071250e+00          3.426528834850561e-01
         2.331239743117880e+00          3.391767221591179e-01
         2.281253753443788e+00          3.470446070430420e-01
         2.308990439953259e+00          3.438736664740670e-01
         2.302791525860886e+00          3.461359350672010e-01
         2.295882441145666e+00          3.489480570691316e-01
         2.324595486061975e+00          3.390944976689700e-01
         2.342721476972678e+00          3.392604161346934e-01
         2.305912807879891e+00          3.442821582075588e-01
         2.314334440119323e+00          3.462141619747028e-01
         2.316335442888838e+00          3.437896075703001e-01
         2.286492194447537e+00          3.474982522381710e-01
         2.321280680450742e+00          3.415525250255692e-01
         2.301033567430253e+00          3.477029370337879e-01
         2.297025361816909e+00          3.460740842266177e-01
         2.309492165165460e+00          3.443475495387131e-01
         2.320772843863925e+00          3.389387974557744e-01
         2.304204800873177e+00          3.450690662943610e-01
         2.318589118944985e+00          3.424173458376450e-01
         2.330737341556983e+00          3.420429628828120e-01
         2.315887394990767e+00          3.419120793974322e-01
         2.324934297329249e+00          3.392347319660420e-01
         2.313072020653982e+00          3.461455404821788e-01
         2.310376625992919e+00          3.416647331878535e-01
         2.320496061469194e+00          3.407095998497466e-01
